timestamp,open,high,low,close,tick_volume
2026-07-30 09:36:00,4065.54,4068.03,4065.38,4068.01,184.0
2026-07-30 09:37:00,4068.05,4069.22,4066.58,4066.79,146.0
2026-07-30 09:38:00,4066.77,4067.34,4065.78,4065.93,174.0
2026-07-30 09:39:00,4065.96,4066.53,4065.18,4065.3,177.0
2026-07-30 09:40:00,4065.32,4065.89,4064.53,4064.76,164.0
2026-07-30 09:41:00,4064.88,4065.89,4064.5,4064.57,167.0
2026-07-30 09:42:00,4064.54,4065.64,4064.5,4065.48,163.0
2026-07-30 09:43:00,4065.48,4065.98,4064.87,4065.3,153.0
2026-07-30 09:44:00,4065.26,4065.96,4064.79,4065.55,178.0
2026-07-30 09:45:00,4065.54,4065.58,4063.83,4064.01,156.0
2026-07-30 09:46:00,4064.1,4065.47,4063.91,4065.31,149.0
2026-07-30 09:47:00,4065.36,4066.73,4065.29,4066.36,142.0
2026-07-30 09:48:00,4066.37,4067.43,4066.37,4066.97,146.0
2026-07-30 09:49:00,4066.96,4069.37,4066.59,4069.21,140.0
2026-07-30 09:50:00,4069.28,4070.86,4069.28,4070.32,199.0
2026-07-30 09:51:00,4070.26,4073.05,4070.26,4071.74,175.0
2026-07-30 09:52:00,4071.8,4072.01,4070.05,4070.05,179.0
2026-07-30 09:53:00,4069.82,4070.63,4069.16,4069.48,162.0
2026-07-30 09:54:00,4069.49,4069.71,4066.89,4067.0,151.0
2026-07-30 09:55:00,4066.98,4067.22,4066.4,4066.6,152.0
2026-07-30 09:56:00,4066.61,4066.77,4064.74,4065.06,154.0
2026-07-30 09:57:00,4065.01,4065.71,4065.0,4065.34,131.0
2026-07-30 09:58:00,4065.33,4065.55,4064.55,4064.84,157.0
2026-07-30 09:59:00,4064.87,4065.2,4062.35,4063.37,187.0
2026-07-30 10:00:00,4063.5,4064.8,4063.12,4064.35,206.0
2026-07-30 10:01:00,4064.32,4067.18,4063.93,4066.65,179.0
2026-07-30 10:02:00,4066.61,4068.05,4066.23,4067.02,181.0
2026-07-30 10:03:00,4066.99,4067.94,4066.89,4067.13,160.0
2026-07-30 10:04:00,4067.16,4067.16,4064.95,4064.99,182.0
2026-07-30 10:05:00,4064.96,4065.93,4064.54,4065.75,174.0
2026-07-30 10:06:00,4065.9,4067.21,4065.81,4067.16,112.0
2026-07-30 10:07:00,4067.2,4069.73,4066.7,4069.46,162.0
2026-07-30 10:08:00,4069.43,4070.8,4068.99,4070.47,163.0
2026-07-30 10:09:00,4070.53,4072.22,4069.98,4071.38,189.0
2026-07-30 10:10:00,4071.25,4074.7,4070.79,4071.09,245.0
2026-07-30 10:11:00,4071.02,4072.09,4069.15,4069.19,194.0
2026-07-30 10:12:00,4069.13,4069.13,4064.19,4066.76,238.0
2026-07-30 10:13:00,4066.82,4067.83,4065.56,4067.65,211.0
2026-07-30 10:14:00,4067.71,4068.69,4067.1,4068.32,173.0
2026-07-30 10:15:00,4068.41,4073.26,4067.59,4073.21,216.0
2026-07-30 10:16:00,4073.22,4077.46,4072.84,4075.08,258.0
2026-07-30 10:17:00,4075.06,4075.97,4073.89,4073.95,213.0
2026-07-30 10:18:00,4073.91,4075.64,4073.76,4075.46,183.0
2026-07-30 10:19:00,4075.47,4076.66,4074.58,4075.55,197.0
2026-07-30 10:20:00,4075.64,4076.0,4074.37,4075.83,201.0
2026-07-30 10:21:00,4075.85,4076.48,4074.46,4075.62,181.0
2026-07-30 10:22:00,4075.56,4077.01,4074.34,4076.67,169.0
2026-07-30 10:23:00,4076.68,4077.5,4074.76,4075.39,158.0
2026-07-30 10:24:00,4075.42,4076.27,4074.89,4076.26,158.0
2026-07-30 10:25:00,4076.27,4077.61,4075.8,4076.53,182.0
2026-07-30 10:26:00,4076.54,4076.89,4075.88,4075.92,184.0
2026-07-30 10:27:00,4075.95,4076.64,4075.32,4075.66,113.0
2026-07-30 10:28:00,4075.71,4076.66,4075.45,4076.21,113.0
2026-07-30 10:29:00,4076.2,4077.12,4076.11,4076.3,128.0
2026-07-30 10:30:00,4076.43,4076.58,4075.23,4075.87,164.0
2026-07-30 10:31:00,4076.12,4079.01,4076.04,4077.69,180.0
2026-07-30 10:32:00,4077.67,4077.97,4076.87,4077.4,153.0
2026-07-30 10:33:00,4077.4,4078.92,4077.08,4077.62,161.0
2026-07-30 10:34:00,4077.56,4078.38,4076.83,4077.48,160.0
2026-07-30 10:35:00,4077.37,4080.43,4077.26,4079.66,176.0
2026-07-30 10:36:00,4079.74,4081.23,4079.32,4080.16,171.0
2026-07-30 10:37:00,4080.14,4080.14,4077.45,4077.66,167.0
2026-07-30 10:38:00,4077.65,4078.04,4076.98,4076.98,166.0
2026-07-30 10:39:00,4077.0,4078.16,4076.75,4077.24,158.0
2026-07-30 10:40:00,4077.18,4081.3,4076.96,4080.72,203.0
2026-07-30 10:41:00,4080.52,4081.49,4079.5,4079.57,214.0
2026-07-30 10:42:00,4079.59,4080.21,4078.97,4079.88,184.0
2026-07-30 10:43:00,4079.87,4082.69,4079.31,4081.91,210.0
2026-07-30 10:44:00,4081.98,4081.98,4079.67,4081.23,199.0
2026-07-30 10:45:00,4081.25,4083.01,4080.76,4082.74,168.0
2026-07-30 10:46:00,4082.66,4082.73,4081.59,4081.79,186.0
2026-07-30 10:47:00,4081.78,4081.82,4080.29,4081.82,156.0
2026-07-30 10:48:00,4081.81,4081.81,4080.12,4080.42,129.0
2026-07-30 10:49:00,4080.4,4080.6,4079.73,4079.89,173.0
2026-07-30 10:50:00,4079.97,4081.82,4079.28,4080.56,205.0
2026-07-30 10:51:00,4080.41,4080.42,4078.36,4078.96,185.0
2026-07-30 10:52:00,4078.96,4079.76,4078.56,4078.74,190.0
2026-07-30 10:53:00,4078.9,4079.47,4078.05,4079.14,164.0
2026-07-30 10:54:00,4079.2,4079.9,4079.07,4079.22,123.0
2026-07-30 10:55:00,4079.27,4080.17,4078.17,4078.61,153.0
2026-07-30 10:56:00,4078.62,4079.31,4078.34,4079.13,166.0
2026-07-30 10:57:00,4079.1,4079.82,4078.33,4078.39,107.0
2026-07-30 10:58:00,4078.61,4079.67,4078.61,4079.26,71.0
2026-07-30 10:59:00,4079.25,4079.43,4078.1,4078.27,92.0
2026-07-30 11:00:00,4078.1,4079.73,4077.76,4079.01,205.0
2026-07-30 11:01:00,4079.02,4079.53,4078.39,4078.92,173.0
2026-07-30 11:02:00,4079.0,4079.41,4077.61,4078.3,168.0
2026-07-30 11:03:00,4078.24,4081.02,4078.02,4079.0,169.0
2026-07-30 11:04:00,4078.9,4079.79,4078.36,4078.94,167.0
2026-07-30 11:05:00,4078.89,4080.19,4078.89,4079.9,150.0
2026-07-30 11:06:00,4079.96,4081.18,4079.41,4081.13,148.0
2026-07-30 11:07:00,4081.04,4082.65,4080.77,4081.35,164.0
2026-07-30 11:08:00,4081.33,4081.83,4080.06,4080.69,159.0
2026-07-30 11:09:00,4080.49,4082.54,4080.4,4081.9,162.0
2026-07-30 11:10:00,4081.96,4082.72,4081.87,4081.88,158.0
2026-07-30 11:11:00,4081.9,4082.78,4081.9,4082.53,150.0
2026-07-30 11:12:00,4082.64,4082.74,4081.24,4081.47,140.0
2026-07-30 11:13:00,4081.4,4081.4,4078.79,4079.24,155.0
2026-07-30 11:14:00,4079.46,4080.32,4078.98,4079.83,141.0
2026-07-30 11:15:00,4079.76,4081.36,4079.13,4080.82,174.0
2026-07-30 11:16:00,4080.74,4081.74,4079.71,4081.74,147.0
2026-07-30 11:17:00,4081.76,4081.92,4081.03,4081.1,151.0
2026-07-30 11:18:00,4081.07,4081.22,4079.64,4079.64,123.0
2026-07-30 11:19:00,4079.63,4080.2,4077.98,4077.98,124.0
2026-07-30 11:20:00,4077.99,4078.55,4077.28,4077.39,126.0
2026-07-30 11:21:00,4077.43,4077.86,4076.72,4077.86,164.0
2026-07-30 11:22:00,4077.82,4079.1,4077.17,4078.93,134.0
2026-07-30 11:23:00,4079.06,4080.17,4079.06,4079.7,151.0
2026-07-30 11:24:00,4079.79,4081.56,4079.55,4081.43,131.0
2026-07-30 11:25:00,4081.42,4081.73,4079.69,4079.85,148.0
2026-07-30 11:26:00,4079.8,4080.21,4077.12,4077.22,133.0
2026-07-30 11:27:00,4077.21,4077.97,4076.91,4076.92,140.0
2026-07-30 11:28:00,4076.95,4077.45,4076.6,4077.19,133.0
2026-07-30 11:29:00,4077.03,4077.61,4076.64,4077.61,144.0
2026-07-30 11:30:00,4078.49,4078.75,4076.64,4077.03,181.0
2026-07-30 11:31:00,4077.24,4077.49,4076.58,4077.11,161.0
2026-07-30 11:32:00,4077.13,4077.79,4076.24,4076.84,182.0
2026-07-30 11:33:00,4076.81,4077.93,4076.72,4077.67,153.0
2026-07-30 11:34:00,4077.73,4078.05,4076.62,4077.41,166.0
2026-07-30 11:35:00,4077.25,4077.88,4076.97,4077.76,174.0
2026-07-30 11:36:00,4077.75,4078.73,4077.59,4078.48,162.0
2026-07-30 11:37:00,4078.46,4078.75,4077.75,4078.45,118.0
2026-07-30 11:38:00,4078.46,4079.1,4077.46,4078.99,112.0
2026-07-30 11:39:00,4079.04,4079.41,4077.58,4077.7,145.0
2026-07-30 11:40:00,4077.67,4078.26,4076.97,4077.87,103.0
2026-07-30 11:41:00,4078.11,4078.64,4077.92,4078.27,130.0
2026-07-30 11:42:00,4078.26,4078.6,4077.43,4078.24,133.0
2026-07-30 11:43:00,4078.39,4079.42,4078.12,4079.09,135.0
2026-07-30 11:44:00,4079.09,4079.09,4077.39,4077.49,147.0
2026-07-30 11:45:00,4077.48,4077.77,4076.35,4077.0,138.0
2026-07-30 11:46:00,4077.06,4077.25,4075.67,4076.69,148.0
2026-07-30 11:47:00,4076.73,4077.34,4076.61,4077.21,98.0
2026-07-30 11:48:00,4076.85,4077.44,4076.22,4077.4,114.0
2026-07-30 11:49:00,4077.38,4077.54,4076.44,4076.55,111.0
2026-07-30 11:50:00,4076.62,4077.92,4076.36,4077.37,139.0
2026-07-30 11:51:00,4077.47,4078.23,4077.04,4077.17,129.0
2026-07-30 11:52:00,4077.09,4078.45,4076.87,4078.17,156.0
2026-07-30 11:53:00,4078.28,4079.35,4077.84,4078.72,149.0
2026-07-30 11:54:00,4078.78,4080.63,4078.46,4080.3,168.0
2026-07-30 11:55:00,4080.19,4080.38,4078.85,4078.85,181.0
2026-07-30 11:56:00,4078.89,4079.91,4078.4,4078.59,133.0
2026-07-30 11:57:00,4078.57,4079.67,4077.22,4077.73,143.0
2026-07-30 11:58:00,4077.71,4077.9,4076.93,4077.12,122.0
2026-07-30 11:59:00,4077.11,4077.93,4076.7,4077.74,121.0
2026-07-30 12:00:00,4077.69,4078.55,4076.53,4076.56,178.0
2026-07-30 12:01:00,4076.54,4076.8,4074.67,4074.82,181.0
2026-07-30 12:02:00,4074.84,4076.69,4074.79,4076.02,154.0
2026-07-30 12:03:00,4076.15,4077.21,4075.95,4076.87,171.0
2026-07-30 12:04:00,4076.99,4079.55,4076.46,4078.29,187.0
2026-07-30 12:05:00,4078.28,4081.22,4078.28,4080.98,177.0
2026-07-30 12:06:00,4080.94,4081.93,4080.19,4081.91,164.0
2026-07-30 12:07:00,4082.01,4082.13,4079.95,4081.91,172.0
2026-07-30 12:08:00,4081.74,4082.52,4081.61,4082.15,135.0
2026-07-30 12:09:00,4082.27,4082.48,4081.09,4081.69,144.0
2026-07-30 12:10:00,4081.79,4081.84,4080.42,4080.92,166.0
2026-07-30 12:11:00,4080.93,4081.26,4075.87,4076.02,194.0
2026-07-30 12:12:00,4075.96,4077.09,4074.87,4075.64,190.0
2026-07-30 12:13:00,4075.63,4077.59,4075.56,4077.08,202.0
2026-07-30 12:14:00,4077.17,4080.3,4077.08,4078.77,207.0
2026-07-30 12:15:00,4078.81,4078.81,4074.96,4074.96,192.0
2026-07-30 12:16:00,4074.84,4076.0,4074.15,4075.24,181.0
2026-07-30 12:17:00,4075.4,4075.43,4073.9,4074.82,177.0
2026-07-30 12:18:00,4074.9,4074.9,4072.98,4074.33,189.0
2026-07-30 12:19:00,4074.49,4075.35,4074.04,4075.03,172.0
2026-07-30 12:20:00,4075.06,4075.42,4072.74,4073.46,200.0
2026-07-30 12:21:00,4073.36,4073.8,4072.3,4072.3,192.0
2026-07-30 12:22:00,4072.21,4073.52,4071.69,4072.25,195.0
2026-07-30 12:23:00,4072.4,4075.47,4072.28,4074.49,184.0
2026-07-30 12:24:00,4074.47,4076.43,4074.23,4076.38,191.0
2026-07-30 12:25:00,4076.69,4079.22,4076.69,4078.29,205.0
2026-07-30 12:26:00,4078.3,4081.2,4078.3,4080.99,158.0
2026-07-30 12:27:00,4080.94,4080.94,4079.52,4079.96,148.0
2026-07-30 12:28:00,4079.91,4079.98,4078.86,4079.09,157.0
2026-07-30 12:29:00,4079.07,4079.22,4076.74,4077.02,184.0
2026-07-30 12:30:00,4077.17,4086.64,4077.12,4079.68,230.0
2026-07-30 12:31:00,4079.7,4080.33,4072.0,4072.76,259.0
2026-07-30 12:32:00,4072.74,4074.82,4071.82,4074.37,215.0
2026-07-30 12:33:00,4074.62,4075.41,4071.78,4072.74,219.0
2026-07-30 12:34:00,4072.86,4074.94,4072.86,4073.57,227.0
2026-07-30 12:35:00,4073.54,4075.82,4073.06,4075.82,226.0
2026-07-30 12:36:00,4075.97,4076.33,4072.04,4073.73,225.0
2026-07-30 12:37:00,4073.53,4077.36,4073.53,4075.52,243.0
2026-07-30 12:38:00,4075.48,4076.66,4073.89,4076.4,236.0
2026-07-30 12:39:00,4076.28,4078.16,4074.23,4077.93,227.0
2026-07-30 12:40:00,4077.94,4078.0,4074.03,4074.07,224.0
2026-07-30 12:41:00,4074.02,4080.93,4074.02,4077.95,227.0
2026-07-30 12:42:00,4078.13,4081.79,4077.92,4079.08,239.0
2026-07-30 12:43:00,4079.0,4079.02,4074.77,4077.03,228.0
2026-07-30 12:44:00,4077.09,4078.08,4076.18,4077.22,227.0
2026-07-30 12:45:00,4077.26,4079.39,4076.78,4077.54,228.0
2026-07-30 12:46:00,4077.87,4079.19,4075.81,4076.46,225.0
2026-07-30 12:47:00,4076.45,4076.45,4073.21,4074.15,223.0
2026-07-30 12:48:00,4074.2,4075.47,4074.2,4074.61,212.0
2026-07-30 12:49:00,4074.6,4075.32,4073.65,4075.32,204.0
2026-07-30 12:50:00,4075.34,4076.9,4073.84,4074.23,237.0
2026-07-30 12:51:00,4074.18,4074.23,4071.33,4071.67,222.0
2026-07-30 12:52:00,4071.65,4071.87,4068.65,4069.45,250.0
2026-07-30 12:53:00,4069.37,4069.86,4067.2,4067.79,224.0
2026-07-30 12:54:00,4067.83,4071.87,4067.76,4069.99,220.0
2026-07-30 12:55:00,4069.84,4070.54,4069.32,4069.96,220.0
2026-07-30 12:56:00,4069.9,4070.64,4068.45,4070.64,218.0
2026-07-30 12:57:00,4070.57,4073.72,4070.1,4071.95,232.0
2026-07-30 12:58:00,4071.9,4073.35,4071.36,4071.53,209.0
2026-07-30 12:59:00,4071.57,4072.04,4068.93,4068.93,224.0
2026-07-30 13:00:00,4069.44,4070.25,4065.1,4070.16,279.0
2026-07-30 13:01:00,4070.36,4073.02,4070.29,4071.18,269.0
2026-07-30 13:02:00,4071.11,4073.94,4070.61,4071.33,265.0
2026-07-30 13:03:00,4071.36,4072.25,4068.94,4068.94,260.0
2026-07-30 13:04:00,4068.95,4069.56,4066.39,4068.1,249.0
2026-07-30 13:05:00,4068.14,4070.38,4068.14,4068.73,220.0
2026-07-30 13:06:00,4068.75,4070.07,4066.68,4069.75,252.0
2026-07-30 13:07:00,4069.44,4076.39,4069.44,4075.75,268.0
2026-07-30 13:08:00,4075.94,4076.52,4074.42,4076.45,230.0
2026-07-30 13:09:00,4076.47,4076.47,4073.53,4073.53,211.0
2026-07-30 13:10:00,4073.48,4073.9,4070.82,4070.82,224.0
2026-07-30 13:11:00,4070.62,4072.81,4069.87,4071.36,200.0
2026-07-30 13:12:00,4071.45,4073.32,4071.09,4072.79,212.0
2026-07-30 13:13:00,4072.9,4076.43,4072.77,4075.5,231.0
2026-07-30 13:14:00,4075.46,4076.73,4074.1,4076.73,219.0
2026-07-30 13:15:00,4076.7,4077.36,4075.19,4075.79,217.0
2026-07-30 13:16:00,4075.79,4076.65,4074.56,4075.24,233.0
2026-07-30 13:17:00,4075.28,4075.99,4074.45,4075.54,220.0
2026-07-30 13:18:00,4075.57,4076.0,4073.68,4074.64,200.0
2026-07-30 13:19:00,4074.62,4075.36,4072.96,4073.21,195.0
2026-07-30 13:20:00,4073.0,4075.86,4072.11,4075.81,211.0
2026-07-30 13:21:00,4075.65,4080.17,4075.65,4079.72,205.0
2026-07-30 13:22:00,4079.99,4083.49,4079.44,4082.53,217.0
2026-07-30 13:23:00,4082.6,4084.03,4080.49,4081.76,247.0
2026-07-30 13:24:00,4081.75,4082.63,4081.17,4082.21,223.0
2026-07-30 13:25:00,4082.25,4082.82,4081.38,4081.67,200.0
2026-07-30 13:26:00,4081.72,4081.72,4078.24,4078.75,242.0
2026-07-30 13:27:00,4078.73,4078.92,4074.79,4074.91,224.0
2026-07-30 13:28:00,4074.37,4077.23,4074.23,4076.07,242.0
2026-07-30 13:29:00,4076.14,4080.29,4075.88,4080.23,212.0
2026-07-30 13:30:00,4080.24,4081.81,4077.29,4080.4,269.0
2026-07-30 13:31:00,4080.69,4081.47,4078.09,4078.11,266.0
2026-07-30 13:32:00,4078.06,4079.65,4076.66,4077.28,258.0
2026-07-30 13:33:00,4077.26,4079.86,4077.03,4079.84,266.0
2026-07-30 13:34:00,4079.92,4081.37,4075.4,4075.91,274.0
2026-07-30 13:35:00,4075.72,4078.33,4074.98,4078.09,265.0
2026-07-30 13:36:00,4078.48,4084.88,4077.85,4084.23,283.0
2026-07-30 13:37:00,4083.87,4093.98,4083.66,4093.98,288.0
2026-07-30 13:38:00,4094.19,4098.71,4090.99,4097.75,285.0
2026-07-30 13:39:00,4098.39,4098.71,4085.82,4091.38,276.0
2026-07-30 13:40:00,4091.37,4091.69,4085.19,4090.16,290.0
2026-07-30 13:41:00,4090.33,4093.31,4088.94,4091.63,280.0
2026-07-30 13:42:00,4091.39,4095.57,4090.95,4093.5,275.0
2026-07-30 13:43:00,4093.23,4095.93,4090.46,4094.46,267.0
2026-07-30 13:44:00,4094.47,4096.42,4088.4,4088.94,280.0
2026-07-30 13:45:00,4089.02,4091.24,4087.64,4088.02,276.0
2026-07-30 13:46:00,4088.04,4090.99,4085.63,4090.52,284.0
2026-07-30 13:47:00,4090.33,4097.46,4090.11,4097.33,280.0
2026-07-30 13:48:00,4097.63,4101.48,4097.01,4099.6,265.0
2026-07-30 13:49:00,4099.59,4099.97,4092.15,4094.95,278.0
2026-07-30 13:50:00,4094.96,4097.54,4093.49,4095.45,264.0
2026-07-30 13:51:00,4095.5,4100.93,4094.01,4100.3,253.0
2026-07-30 13:52:00,4100.31,4100.35,4096.08,4099.17,267.0
2026-07-30 13:53:00,4099.27,4103.0,4098.95,4100.39,276.0
2026-07-30 13:54:00,4100.4,4103.05,4099.59,4102.6,276.0
2026-07-30 13:55:00,4102.45,4104.48,4101.74,4103.13,265.0
2026-07-30 13:56:00,4103.29,4104.05,4102.24,4103.67,271.0
2026-07-30 13:57:00,4103.66,4103.66,4101.12,4102.68,266.0
2026-07-30 13:58:00,4102.91,4108.46,4102.91,4108.05,258.0
2026-07-30 13:59:00,4108.08,4112.83,4107.54,4112.39,269.0
2026-07-30 14:00:00,4112.42,4119.57,4109.76,4118.06,292.0
2026-07-30 14:01:00,4117.88,4120.34,4110.07,4111.59,286.0
2026-07-30 14:02:00,4111.65,4114.71,4108.13,4112.57,287.0
2026-07-30 14:03:00,4112.74,4112.74,4108.59,4109.47,283.0
2026-07-30 14:04:00,4109.53,4110.14,4106.47,4107.53,276.0
2026-07-30 14:05:00,4108.01,4109.54,4105.32,4106.14,269.0
2026-07-30 14:06:00,4106.26,4106.28,4102.98,4103.42,281.0
2026-07-30 14:07:00,4103.53,4104.64,4095.84,4096.33,284.0
2026-07-30 14:08:00,4096.14,4096.41,4094.01,4095.56,285.0
2026-07-30 14:09:00,4095.57,4100.47,4095.48,4099.14,284.0
2026-07-30 14:10:00,4099.02,4101.82,4099.02,4099.97,277.0
2026-07-30 14:11:00,4100.01,4102.47,4097.71,4102.13,269.0
2026-07-30 14:12:00,4102.11,4102.11,4096.54,4098.44,257.0
2026-07-30 14:13:00,4098.46,4098.65,4096.33,4097.26,267.0
2026-07-30 14:14:00,4097.3,4099.24,4096.79,4098.23,271.0
2026-07-30 14:15:00,4098.18,4100.09,4096.37,4097.95,268.0
2026-07-30 14:16:00,4097.87,4100.17,4097.76,4098.76,270.0
2026-07-30 14:17:00,4098.55,4099.92,4096.58,4098.12,276.0
2026-07-30 14:18:00,4098.02,4098.29,4092.06,4093.97,277.0
2026-07-30 14:19:00,4093.79,4094.72,4090.37,4090.84,268.0
2026-07-30 14:20:00,4090.86,4091.88,4087.8,4090.14,268.0
2026-07-30 14:21:00,4090.08,4092.66,4087.15,4092.64,257.0
2026-07-30 14:22:00,4092.68,4096.12,4092.52,4095.53,269.0
2026-07-30 14:23:00,4095.55,4098.53,4095.33,4097.31,253.0
2026-07-30 14:24:00,4097.56,4098.57,4088.29,4089.59,276.0
2026-07-30 14:25:00,4089.62,4092.28,4089.46,4091.38,245.0
2026-07-30 14:26:00,4091.39,4091.98,4087.03,4089.04,253.0
2026-07-30 14:27:00,4089.09,4093.7,4089.03,4093.15,252.0
2026-07-30 14:28:00,4093.08,4095.61,4092.98,4095.13,249.0
2026-07-30 14:29:00,4095.01,4096.25,4094.03,4096.22,232.0
2026-07-30 14:30:00,4096.21,4097.86,4094.8,4097.12,249.0
2026-07-30 14:31:00,4097.02,4098.34,4096.31,4097.35,256.0
2026-07-30 14:32:00,4097.18,4099.05,4096.18,4098.79,250.0
2026-07-30 14:33:00,4098.64,4102.76,4098.16,4099.87,257.0
2026-07-30 14:34:00,4099.89,4100.94,4099.24,4100.27,249.0
2026-07-30 14:35:00,4100.26,4101.84,4100.11,4101.14,222.0
2026-07-30 14:36:00,4100.92,4105.31,4100.45,4105.07,240.0
2026-07-30 14:37:00,4105.11,4105.23,4103.3,4104.53,220.0
2026-07-30 14:38:00,4104.25,4105.91,4102.53,4104.08,227.0
2026-07-30 14:39:00,4104.13,4106.08,4103.55,4106.04,209.0
2026-07-30 14:40:00,4105.97,4108.51,4105.56,4106.23,234.0
2026-07-30 14:41:00,4106.28,4107.53,4104.12,4106.18,243.0
2026-07-30 14:42:00,4106.27,4108.99,4105.82,4106.35,211.0
2026-07-30 14:43:00,4106.37,4109.41,4106.37,4107.98,224.0
2026-07-30 14:44:00,4107.99,4111.26,4107.76,4110.6,239.0
2026-07-30 14:45:00,4110.77,4112.98,4106.68,4106.9,252.0
2026-07-30 14:46:00,4106.93,4107.09,4104.11,4104.27,245.0
2026-07-30 14:47:00,4104.26,4104.55,4102.2,4102.79,236.0
2026-07-30 14:48:00,4102.82,4103.75,4101.91,4102.68,242.0
2026-07-30 14:49:00,4102.76,4105.57,4101.92,4104.6,242.0
2026-07-30 14:50:00,4104.4,4104.66,4098.92,4099.61,254.0
2026-07-30 14:51:00,4099.59,4102.04,4098.95,4102.04,231.0
2026-07-30 14:52:00,4101.98,4102.4,4099.52,4099.57,228.0
2026-07-30 14:53:00,4099.71,4100.15,4098.62,4100.06,233.0
2026-07-30 14:54:00,4100.01,4100.27,4099.23,4099.73,215.0
2026-07-30 14:55:00,4099.66,4100.27,4097.12,4100.25,239.0
2026-07-30 14:56:00,4100.3,4100.85,4097.53,4098.89,246.0
2026-07-30 14:57:00,4098.9,4098.96,4096.61,4098.94,249.0
2026-07-30 14:58:00,4099.1,4100.25,4097.67,4098.68,254.0
2026-07-30 14:59:00,4099.08,4100.94,4098.65,4100.05,251.0
2026-07-30 15:00:00,4100.17,4100.24,4097.54,4099.13,266.0
2026-07-30 15:01:00,4099.02,4099.8,4097.55,4097.55,247.0
2026-07-30 15:02:00,4097.42,4099.05,4096.36,4098.85,253.0
2026-07-30 15:03:00,4098.87,4100.13,4097.88,4098.63,262.0
2026-07-30 15:04:00,4098.74,4098.77,4096.46,4097.37,245.0
2026-07-30 15:05:00,4097.28,4098.35,4096.95,4097.26,237.0
2026-07-30 15:06:00,4097.5,4098.4,4094.51,4094.51,242.0
2026-07-30 15:07:00,4094.31,4095.22,4092.43,4092.56,246.0
2026-07-30 15:08:00,4092.22,4094.87,4089.87,4091.79,259.0
2026-07-30 15:09:00,4091.82,4091.86,4090.63,4090.76,263.0
2026-07-30 15:10:00,4090.74,4090.74,4087.6,4089.35,256.0
2026-07-30 15:11:00,4089.31,4090.36,4087.6,4087.95,233.0
2026-07-30 15:12:00,4087.85,4087.96,4084.86,4085.47,252.0
2026-07-30 15:13:00,4085.58,4085.58,4083.15,4084.84,245.0
2026-07-30 15:14:00,4084.93,4086.72,4084.47,4085.57,233.0
2026-07-30 15:15:00,4085.28,4091.2,4084.91,4090.91,243.0
2026-07-30 15:16:00,4090.99,4094.42,4090.61,4094.18,239.0
2026-07-30 15:17:00,4094.2,4094.92,4092.09,4093.43,248.0
2026-07-30 15:18:00,4093.4,4095.54,4093.12,4094.74,248.0
2026-07-30 15:19:00,4094.71,4096.82,4094.5,4095.85,246.0
2026-07-30 15:20:00,4095.9,4097.2,4095.56,4095.78,275.0
2026-07-30 15:21:00,4095.87,4097.08,4095.24,4095.6,261.0
2026-07-30 15:22:00,4095.68,4096.45,4094.59,4095.47,239.0
2026-07-30 15:23:00,4095.33,4095.52,4092.22,4094.01,241.0
2026-07-30 15:24:00,4094.11,4094.72,4093.39,4094.15,226.0
2026-07-30 15:25:00,4094.04,4094.96,4092.59,4092.65,214.0
2026-07-30 15:26:00,4092.7,4095.35,4092.17,4095.35,234.0
2026-07-30 15:27:00,4095.36,4095.92,4094.61,4095.03,220.0
2026-07-30 15:28:00,4095.01,4095.01,4093.79,4094.35,215.0
2026-07-30 15:29:00,4094.4,4096.76,4094.4,4096.06,194.0
2026-07-30 15:30:00,4096.0,4096.57,4092.63,4093.29,238.0
2026-07-30 15:31:00,4093.28,4095.36,4093.2,4094.17,222.0
2026-07-30 15:32:00,4093.93,4097.21,4093.8,4096.86,256.0
2026-07-30 15:33:00,4096.95,4098.53,4096.66,4098.53,223.0
2026-07-30 15:34:00,4098.5,4100.1,4098.39,4099.47,228.0
2026-07-30 15:35:00,4099.66,4100.17,4097.9,4097.9,206.0
2026-07-30 15:36:00,4098.09,4100.84,4098.09,4100.67,208.0
2026-07-30 15:37:00,4100.62,4100.77,4098.24,4098.26,204.0
2026-07-30 15:38:00,4098.61,4099.49,4098.26,4098.98,194.0
2026-07-30 15:39:00,4098.99,4099.66,4098.5,4099.07,173.0
2026-07-30 15:40:00,4099.33,4101.29,4098.88,4101.21,230.0
2026-07-30 15:41:00,4101.11,4101.86,4100.45,4101.32,198.0
2026-07-30 15:42:00,4101.34,4102.73,4100.54,4102.73,194.0
2026-07-30 15:43:00,4102.76,4105.37,4102.35,4104.75,228.0
2026-07-30 15:44:00,4104.73,4106.84,4104.58,4105.38,222.0
2026-07-30 15:45:00,4105.56,4106.48,4103.68,4103.69,212.0
2026-07-30 15:46:00,4103.6,4105.89,4103.6,4105.36,204.0
2026-07-30 15:47:00,4105.35,4106.32,4105.01,4105.52,181.0
2026-07-30 15:48:00,4105.55,4106.69,4105.34,4106.16,199.0
2026-07-30 15:49:00,4106.13,4106.86,4105.43,4106.72,198.0
2026-07-30 15:50:00,4106.15,4106.15,4104.69,4105.58,199.0
2026-07-30 15:51:00,4105.59,4108.06,4105.14,4107.68,207.0
2026-07-30 15:52:00,4107.69,4107.7,4105.54,4105.76,191.0
